Order Date,Region,Customer Segment,Product Category,Units Sold,Unit Price,Revenue,Profit Margin
2022-01-22 16:00:00,West,Corporate,Furniture,10,10.05,100.5,0.11
2022-01-22 17:00:00,West,Small Business,Electronics,16,461.27,7380.32,0.26
2022-01-22 18:00:00,West,Corporate,Furniture,47,413.2,19420.4,0.23
2022-01-22 19:00:00,South,Consumer,Furniture,43,482.33,20740.19,0.27
2022-01-22 20:00:00,East,Small Business,Furniture,24,186.39,4473.36,0.2
2022-01-22 21:00:00,East,Consumer,Office Supplies,39,335.75,13094.25,0.16
2022-01-22 22:00:00,North,Corporate,Office Supplies,8,92.33,738.64,0.12
2022-01-22 23:00:00,North,Corporate,Furniture,11,410.35,4513.85,0.2
2022-01-23 0:00:00,North,Consumer,Office Supplies,41,89.07,3651.87,0.2
2022-01-23 1:00:00,North,Corporate,Office Supplies,26,169.73,4412.98,0.15
2022-01-23 2:00:00,East,Consumer,Electronics,7,250.51,1753.57,0.28
2022-01-23 3:00:00,West,Consumer,Office Supplies,15,301.32,4519.8,0.21
2022-01-23 4:00:00,West,Consumer,Office Supplies,15,284.22,4263.3,0.26
2022-01-23 5:00:00,South,Corporate,Furniture,48,60.03,2881.44,0.21
2022-01-23 6:00:00,West,Small Business,Electronics,3,216.62,649.86,0.13
2022-01-23 7:00:00,East,Consumer,Electronics,16,462.23,7395.68,0.23
2022-01-23 8:00:00,East,Small Business,Electronics,15,437.46,6561.9,0.11
2022-01-23 9:00:00,East,Corporate,Office Supplies,25,299.48,7487,0.2
2022-01-23 10:00:00,South,Corporate,Furniture,33,290.44,9584.52,0.15
2022-01-23 11:00:00,North,Small Business,Electronics,14,64.72,906.08,0.09
2022-01-23 12:00:00,West,Consumer,Electronics,24,108.13,2595.12,0.15
2022-01-23 13:00:00,East,Corporate,Office Supplies,11,133.79,1471.69,0.13
2022-01-23 14:00:00,East,Consumer,Electronics,3,249.22,747.66,0.08
2022-01-23 15:00:00,North,Consumer,Furniture,9,368.36,3315.24,0.26
2022-01-23 16:00:00,East,Small Business,Electronics,6,235.76,1414.56,0.17
2022-01-23 17:00:00,West,Corporate,Furniture,31,71.77,2224.87,0.14
2022-01-23 18:00:00,South,Small Business,Furniture,16,225.28,3604.48,0.18
2022-01-23 19:00:00,East,Corporate,Furniture,11,89.69,986.59,0.24
2022-01-23 20:00:00,West,Small Business,Office Supplies,17,378.06,6427.02,0.05
2022-01-23 21:00:00,East,Corporate,Office Supplies,49,91.59,4487.91,0.19
2022-01-23 22:00:00,North,Corporate,Furniture,3,246.44,739.32,0.17
2022-01-23 23:00:00,East,Corporate,Furniture,19,349.77,6645.63,0.27
2022-01-24 0:00:00,East,Consumer,Electronics,24,121.82,2923.68,0.19
2022-01-24 1:00:00,South,Consumer,Electronics,47,47.25,2220.75,0.08
2022-01-24 2:00:00,North,Small Business,Electronics,42,286.02,12012.84,0.15
2022-01-24 3:00:00,North,Small Business,Office Supplies,8,36.56,292.48,0.21
2022-01-24 4:00:00,South,Corporate,Electronics,49,298.01,14602.49,0.06
2022-01-24 5:00:00,East,Corporate,Furniture,36,379.21,13651.56,0.27
2022-01-24 6:00:00,West,Consumer,Furniture,40,171.36,6854.4,0.07
2022-01-24 7:00:00,North,Consumer,Office Supplies,2,249.29,498.58,0.06
2022-01-24 8:00:00,North,Consumer,Office Supplies,23,465.09,10697.07,0.05
2022-01-24 9:00:00,East,Small Business,Electronics,40,240.84,9633.6,0.22
2022-01-24 10:00:00,East,Consumer,Office Supplies,30,498.31,14949.3,0.16
2022-01-24 11:00:00,North,Small Business,Furniture,25,86.93,2173.25,0.08
2022-01-24 12:00:00,East,Consumer,Furniture,7,357.38,2501.66,0.26
2022-01-24 13:00:00,West,Consumer,Office Supplies,28,329.78,9233.84,0.1
2022-01-24 14:00:00,North,Corporate,Furniture,41,437.43,17934.63,0.13
2022-01-24 15:00:00,West,Small Business,Office Supplies,17,55.3,940.1,0.09
2022-01-24 16:00:00,West,Consumer,Furniture,32,147.3,4713.6,0.28
2022-01-24 17:00:00,East,Corporate,Electronics,1,74.77,74.77,0.24
2022-01-24 18:00:00,West,Small Business,Office Supplies,27,467.22,12614.94,0.23
2022-01-24 19:00:00,East,Small Business,Office Supplies,44,219.05,9638.2,0.06
2022-01-24 20:00:00,South,Consumer,Office Supplies,36,455.93,16413.48,0.18
2022-01-24 21:00:00,East,Small Business,Furniture,49,154.26,7558.74,0.19
2022-01-24 22:00:00,West,Corporate,Electronics,7,71.92,503.44,0.15
2022-01-24 23:00:00,South,Corporate,Office Supplies,3,155.3,465.9,0.13
2022-01-25 0:00:00,East,Small Business,Furniture,30,302.62,9078.6,0.26
2022-01-25 1:00:00,West,Corporate,Office Supplies,1,424.16,424.16,0.06
2022-01-25 2:00:00,North,Small Business,Furniture,34,198.84,6760.56,0.21
2022-01-25 3:00:00,North,Corporate,Electronics,38,458.26,17413.88,0.15
2022-01-25 4:00:00,East,Small Business,Furniture,43,129.67,5575.81,0.22
2022-01-25 5:00:00,East,Small Business,Furniture,36,349.83,12593.88,0.1
2022-01-25 6:00:00,North,Small Business,Office Supplies,33,370.5,12226.5,0.11
2022-01-25 7:00:00,West,Corporate,Furniture,43,144.24,6202.32,0.2
2022-01-25 8:00:00,West,Small Business,Office Supplies,16,23.22,371.52,0.29
2022-01-25 9:00:00,West,Small Business,Furniture,38,188.97,7180.86,0.29
2022-01-25 10:00:00,East,Consumer,Electronics,11,32.15,353.65,0.11
2022-01-25 11:00:00,South,Consumer,Furniture,8,451.37,3610.96,0.08
2022-01-25 12:00:00,South,Small Business,Office Supplies,1,477.23,477.23,0.2
2022-01-25 13:00:00,South,Consumer,Furniture,14,370.34,5184.76,0.15
2022-01-25 14:00:00,South,Small Business,Furniture,30,366.08,10982.4,0.24
2022-01-25 15:00:00,South,Consumer,Electronics,21,128.04,2688.84,0.18
2022-01-25 16:00:00,East,Corporate,Office Supplies,21,46.22,970.62,0.18
2022-01-25 17:00:00,East,Corporate,Electronics,34,403.03,13703.02,0.21
2022-01-25 18:00:00,South,Small Business,Furniture,38,283.99,10791.62,0.08
2022-01-25 19:00:00,East,Small Business,Electronics,26,344,8944,0.22
2022-01-25 20:00:00,East,Corporate,Furniture,41,392.02,16072.82,0.17
2022-01-25 21:00:00,South,Corporate,Furniture,14,210.62,2948.68,0.26
2022-01-25 22:00:00,West,Consumer,Electronics,40,80.83,3233.2,0.08
2022-01-25 23:00:00,East,Small Business,Electronics,35,399.57,13984.95,0.13
2022-01-26 0:00:00,West,Corporate,Furniture,42,232.35,9758.7,0.29
2022-01-26 1:00:00,East,Corporate,Electronics,18,415.19,7473.42,0.19
2022-01-26 2:00:00,East,Small Business,Electronics,20,224.47,4489.4,0.28
2022-01-26 3:00:00,South,Consumer,Furniture,9,116.34,1047.06,0.22
2022-01-26 4:00:00,East,Consumer,Office Supplies,41,93.79,3845.39,0.28
2022-01-26 5:00:00,North,Consumer,Electronics,45,374.52,16853.4,0.13
2022-01-26 6:00:00,North,Consumer,Electronics,33,291.7,9626.1,0.07
2022-01-26 7:00:00,South,Corporate,Office Supplies,49,208.26,10204.74,0.25
2022-01-26 8:00:00,West,Small Business,Electronics,4,251.14,1004.56,0.25
2022-01-26 9:00:00,West,Small Business,Furniture,4,279.32,1117.28,0.2
2022-01-26 10:00:00,West,Corporate,Electronics,48,127.31,6110.88,0.19
2022-01-26 11:00:00,North,Corporate,Furniture,16,195.3,3124.8,0.28
2022-01-26 12:00:00,West,Corporate,Office Supplies,47,153.28,7204.16,0.09
2022-01-26 13:00:00,West,Small Business,Office Supplies,26,200.33,5208.58,0.2
2022-01-26 14:00:00,South,Small Business,Office Supplies,6,255.28,1531.68,0.06
2022-01-26 15:00:00,West,Small Business,Electronics,37,94.95,3513.15,0.09
2022-01-26 16:00:00,North,Consumer,Office Supplies,22,202.82,4462.04,0.16
2022-01-26 17:00:00,North,Corporate,Electronics,42,198.89,8353.38,0.26
2022-01-26 18:00:00,North,Corporate,Electronics,39,150.14,5855.46,0.23
2022-01-26 19:00:00,South,Corporate,Electronics,7,499.26,3494.82,0.29
2022-01-26 20:00:00,South,Small Business,Office Supplies,42,46.08,1935.36,0.06
2022-01-26 21:00:00,East,Corporate,Office Supplies,30,325.05,9751.5,0.15
2022-01-26 22:00:00,West,Corporate,Electronics,10,95.47,954.7,0.09
2022-01-26 23:00:00,South,Consumer,Office Supplies,15,421.37,6320.55,0.06
2022-01-27 0:00:00,North,Small Business,Electronics,6,457.96,2747.76,0.12
2022-01-27 1:00:00,North,Corporate,Office Supplies,24,206.72,4961.28,0.11
2022-01-27 2:00:00,South,Small Business,Furniture,2,413.5,827,0.16
2022-01-27 3:00:00,South,Small Business,Office Supplies,40,132.46,5298.4,0.09
2022-01-27 4:00:00,South,Small Business,Office Supplies,15,78.63,1179.45,0.17
2022-01-27 5:00:00,East,Consumer,Office Supplies,21,164.78,3460.38,0.28
2022-01-27 6:00:00,North,Small Business,Electronics,18,177.42,3193.56,0.24
2022-01-27 7:00:00,East,Small Business,Electronics,5,204.71,1023.55,0.26
2022-01-27 8:00:00,East,Small Business,Furniture,25,192.75,4818.75,0.25
2022-01-27 9:00:00,West,Corporate,Furniture,36,211.46,7612.56,0.15
2022-01-27 10:00:00,North,Consumer,Furniture,10,357.92,3579.2,0.23
2022-01-27 11:00:00,North,Corporate,Electronics,46,130.33,5995.18,0.24
2022-01-27 12:00:00,South,Consumer,Furniture,23,19.1,439.3,0.1
2022-01-27 13:00:00,South,Consumer,Furniture,24,249.94,5998.56,0.27
2022-01-27 14:00:00,West,Small Business,Office Supplies,45,229.66,10334.7,0.16
2022-01-27 15:00:00,East,Small Business,Furniture,10,39.43,394.3,0.05
2022-01-27 16:00:00,South,Corporate,Office Supplies,6,75.56,453.36,0.21
2022-01-27 17:00:00,South,Consumer,Electronics,13,259.86,3378.18,0.22
2022-01-27 18:00:00,North,Small Business,Electronics,21,125.03,2625.63,0.19
2022-01-27 19:00:00,North,Small Business,Office Supplies,32,440.02,14080.64,0.1
2022-01-27 20:00:00,South,Small Business,Furniture,43,94.91,4081.13,0.17
2022-01-27 21:00:00,North,Small Business,Electronics,15,19.86,297.9,0.15
2022-01-27 22:00:00,West,Corporate,Office Supplies,2,229.31,458.62,0.29
2022-01-27 23:00:00,South,Corporate,Electronics,15,493.22,7398.3,0.26
2022-01-28 0:00:00,North,Small Business,Electronics,17,320.6,5450.2,0.24
2022-01-28 1:00:00,West,Small Business,Furniture,20,183.47,3669.4,0.1
2022-01-28 2:00:00,North,Small Business,Electronics,6,18.27,109.62,0.13
2022-01-28 3:00:00,North,Small Business,Office Supplies,15,247.62,3714.3,0.14
2022-01-28 4:00:00,North,Small Business,Furniture,17,111.17,1889.89,0.17
2022-01-28 5:00:00,South,Consumer,Office Supplies,26,327.4,8512.4,0.06
2022-01-28 6:00:00,East,Consumer,Office Supplies,22,295.67,6504.74,0.2
2022-01-28 7:00:00,North,Consumer,Office Supplies,9,139.95,1259.55,0.14
2022-01-28 8:00:00,West,Consumer,Furniture,12,43.75,525,0.19
2022-01-28 9:00:00,South,Small Business,Electronics,22,379.96,8359.12,0.05
2022-01-28 10:00:00,South,Consumer,Office Supplies,23,296.88,6828.24,0.13
2022-01-28 11:00:00,West,Consumer,Electronics,37,422.64,15637.68,0.24
2022-01-28 12:00:00,North,Corporate,Electronics,14,137.3,1922.2,0.18
2022-01-28 13:00:00,East,Consumer,Office Supplies,24,329.9,7917.6,0.25
2022-01-28 14:00:00,North,Consumer,Electronics,8,68.15,545.2,0.22
2022-01-28 15:00:00,West,Small Business,Furniture,26,152.99,3977.74,0.26
2022-01-28 16:00:00,South,Consumer,Furniture,32,331.7,10614.4,0.05
2022-01-28 17:00:00,East,Consumer,Electronics,28,414.53,11606.84,0.12
2022-01-28 18:00:00,South,Small Business,Electronics,32,167.25,5352,0.19
2022-01-28 19:00:00,West,Consumer,Furniture,22,401.44,8831.68,0.29
2022-01-28 20:00:00,North,Small Business,Electronics,49,342.1,16762.9,0.22
2022-01-28 21:00:00,East,Consumer,Electronics,9,180.85,1627.65,0.16
2022-01-28 22:00:00,South,Corporate,Electronics,3,439.43,1318.29,0.08
2022-01-28 23:00:00,South,Corporate,Electronics,25,259.52,6488,0.17
2022-01-29 0:00:00,South,Consumer,Office Supplies,39,327.64,12777.96,0.16
2022-01-29 1:00:00,North,Corporate,Electronics,12,252.86,3034.32,0.24
2022-01-29 2:00:00,East,Small Business,Furniture,29,231.83,6723.07,0.15
2022-01-29 3:00:00,North,Consumer,Office Supplies,3,425.51,1276.53,0.13
2022-01-29 4:00:00,North,Small Business,Office Supplies,41,154.41,6330.81,0.07
2022-01-29 5:00:00,North,Corporate,Furniture,46,27.95,1285.7,0.06
2022-01-29 6:00:00,West,Small Business,Electronics,23,441.09,10145.07,0.16
2022-01-29 7:00:00,West,Corporate,Office Supplies,23,414.26,9527.98,0.14
2022-01-29 8:00:00,West,Corporate,Office Supplies,18,189.61,3412.98,0.19
2022-01-29 9:00:00,East,Corporate,Electronics,11,100.87,1109.57,0.23
2022-01-29 10:00:00,North,Small Business,Electronics,36,341.01,12276.36,0.06
2022-01-29 11:00:00,North,Corporate,Furniture,26,48.59,1263.34,0.17
2022-01-29 12:00:00,West,Consumer,Office Supplies,8,217.64,1741.12,0.27
2022-01-29 13:00:00,North,Corporate,Electronics,28,52.07,1457.96,0.16
2022-01-29 14:00:00,North,Consumer,Electronics,18,302.98,5453.64,0.18
2022-01-29 15:00:00,South,Consumer,Furniture,13,23.33,303.29,0.17
2022-01-29 16:00:00,North,Consumer,Office Supplies,36,318.33,11459.88,0.15
2022-01-29 17:00:00,South,Consumer,Electronics,42,339.87,14274.54,0.08
2022-01-29 18:00:00,North,Small Business,Furniture,40,248.7,9948,0.08
2022-01-29 19:00:00,East,Consumer,Office Supplies,44,95.75,4213,0.09
2022-01-29 20:00:00,West,Corporate,Office Supplies,12,59.68,716.16,0.25
2022-01-29 21:00:00,South,Consumer,Office Supplies,22,163.51,3597.22,0.12
2022-01-29 22:00:00,West,Corporate,Office Supplies,2,237.95,475.9,0.29
2022-01-29 23:00:00,South,Small Business,Furniture,40,324.68,12987.2,0.25
2022-01-30 0:00:00,South,Consumer,Electronics,28,10.61,297.08,0.22
2022-01-30 1:00:00,South,Corporate,Office Supplies,13,358.42,4659.46,0.23
2022-01-30 2:00:00,East,Small Business,Office Supplies,33,359.23,11854.59,0.06
2022-01-30 3:00:00,North,Small Business,Electronics,3,227.82,683.46,0.19
2022-01-30 4:00:00,South,Corporate,Office Supplies,34,178.27,6061.18,0.29
2022-01-30 5:00:00,East,Consumer,Office Supplies,23,422.73,9722.79,0.06
2022-01-30 6:00:00,South,Small Business,Electronics,32,394.45,12622.4,0.12
2022-01-30 7:00:00,North,Corporate,Electronics,20,491.81,9836.2,0.06
2022-01-30 8:00:00,South,Consumer,Office Supplies,28,192.25,5383,0.19
2022-01-30 9:00:00,East,Small Business,Electronics,8,454.35,3634.8,0.08
2022-01-30 10:00:00,North,Corporate,Furniture,3,52.83,158.49,0.17
2022-01-30 11:00:00,East,Small Business,Furniture,30,211.62,6348.6,0.23
2022-01-30 12:00:00,North,Small Business,Office Supplies,25,238.03,5950.75,0.09
2022-01-30 13:00:00,North,Corporate,Office Supplies,30,226.03,6780.9,0.24
2022-01-30 14:00:00,West,Small Business,Electronics,29,316.3,9172.7,0.07
2022-01-30 15:00:00,West,Corporate,Electronics,47,93.4,4389.8,0.09
2022-01-30 16:00:00,West,Consumer,Office Supplies,30,434.56,13036.8,0.12
2022-01-30 17:00:00,North,Corporate,Office Supplies,34,280.36,9532.24,0.25
2022-01-30 18:00:00,South,Consumer,Furniture,25,453.06,11326.5,0.26
2022-01-30 19:00:00,East,Small Business,Electronics,17,11.29,191.93,0.11
2022-01-30 20:00:00,East,Corporate,Office Supplies,24,318.69,7648.56,0.07
2022-01-30 21:00:00,East,Corporate,Office Supplies,38,212.1,8059.8,0.26
2022-01-30 22:00:00,West,Corporate,Electronics,28,257.5,7210,0.21
2022-01-30 23:00:00,North,Corporate,Electronics,33,374.46,12357.18,0.09
2022-01-31 0:00:00,West,Consumer,Office Supplies,36,121.3,4366.8,0.19
2022-01-31 1:00:00,South,Consumer,Office Supplies,7,110.4,772.8,0.27
2022-01-31 2:00:00,North,Small Business,Office Supplies,23,354.47,8152.81,0.07
2022-01-31 3:00:00,East,Small Business,Electronics,46,265.47,12211.62,0.07
2022-01-31 4:00:00,West,Small Business,Office Supplies,26,124.48,3236.48,0.12
2022-01-31 5:00:00,West,Small Business,Office Supplies,14,247.17,3460.38,0.21
2022-01-31 6:00:00,South,Corporate,Office Supplies,42,235.18,9877.56,0.09
2022-01-31 7:00:00,South,Consumer,Furniture,28,348.81,9766.68,0.25
2022-01-31 8:00:00,West,Consumer,Furniture,24,11.3,271.2,0.24
2022-01-31 9:00:00,South,Consumer,Electronics,7,297.51,2082.57,0.19
2022-01-31 10:00:00,East,Consumer,Office Supplies,48,306.78,14725.44,0.08
2022-01-31 11:00:00,South,Small Business,Office Supplies,36,375.3,13510.8,0.3
2022-01-31 12:00:00,South,Corporate,Electronics,39,445.72,17383.08,0.17
2022-01-31 13:00:00,West,Consumer,Electronics,15,225.69,3385.35,0.16
2022-01-31 14:00:00,West,Corporate,Electronics,49,177.83,8713.67,0.3
2022-01-31 15:00:00,North,Corporate,Office Supplies,3,60.14,180.42,0.27
2022-01-31 16:00:00,North,Corporate,Furniture,48,175.05,8402.4,0.16
2022-01-31 17:00:00,West,Corporate,Electronics,2,43.56,87.12,0.15
2022-01-31 18:00:00,South,Consumer,Office Supplies,7,403.38,2823.66,0.07
2022-01-31 19:00:00,South,Consumer,Electronics,16,405.43,6486.88,0.28
2022-01-31 20:00:00,North,Consumer,Office Supplies,21,214.45,4503.45,0.26
2022-01-31 21:00:00,North,Small Business,Electronics,9,137.22,1234.98,0.13
2022-01-31 22:00:00,North,Consumer,Office Supplies,12,67.83,813.96,0.24
2022-01-31 23:00:00,East,Small Business,Electronics,29,427.11,12386.19,0.24
2022-02-01 0:00:00,East,Small Business,Furniture,24,439.97,10559.28,0.11
2022-02-01 1:00:00,North,Small Business,Electronics,33,140.48,4635.84,0.2
2022-02-01 2:00:00,South,Consumer,Electronics,14,314.66,4405.24,0.11
2022-02-01 3:00:00,North,Consumer,Furniture,43,136.74,5879.82,0.25
2022-02-01 4:00:00,East,Consumer,Electronics,18,120.31,2165.58,0.09
2022-02-01 5:00:00,South,Small Business,Furniture,5,20.39,101.95,0.22
2022-02-01 6:00:00,East,Small Business,Office Supplies,15,292.81,4392.15,0.13
2022-02-01 7:00:00,South,Corporate,Furniture,7,83.47,584.29,0.06
2022-02-01 8:00:00,East,Small Business,Furniture,25,16.06,401.5,0.08
2022-02-01 9:00:00,South,Small Business,Office Supplies,14,61.38,859.32,0.21
2022-02-01 10:00:00,South,Consumer,Furniture,40,163.75,6550,0.11
2022-02-01 11:00:00,South,Corporate,Furniture,36,337.89,12164.04,0.21
2022-02-01 12:00:00,South,Corporate,Office Supplies,35,109.29,3825.15,0.15
2022-02-01 13:00:00,West,Corporate,Electronics,44,444.92,19576.48,0.22
2022-02-01 14:00:00,East,Consumer,Electronics,24,151.36,3632.64,0.17
2022-02-01 15:00:00,East,Corporate,Furniture,15,172.3,2584.5,0.13
2022-02-01 16:00:00,West,Corporate,Electronics,11,116.81,1284.91,0.09
2022-02-01 17:00:00,South,Consumer,Electronics,24,134.36,3224.64,0.14
2022-02-01 18:00:00,South,Corporate,Furniture,11,46.33,509.63,0.21
2022-02-01 19:00:00,East,Small Business,Office Supplies,44,154.44,6795.36,0.24
2022-02-01 20:00:00,West,Small Business,Electronics,17,431.21,7330.57,0.09
2022-02-01 21:00:00,South,Small Business,Furniture,6,347.33,2083.98,0.22
2022-02-01 22:00:00,South,Small Business,Office Supplies,21,438.88,9216.48,0.09
2022-02-01 23:00:00,South,Small Business,Electronics,8,61.38,491.04,0.11
2022-02-02 0:00:00,North,Small Business,Office Supplies,15,233.25,3498.75,0.18
2022-02-02 1:00:00,West,Small Business,Furniture,32,122.33,3914.56,0.12
2022-02-02 2:00:00,South,Small Business,Office Supplies,10,363.4,3634,0.22
2022-02-02 3:00:00,North,Small Business,Office Supplies,28,485.42,13591.76,0.29
2022-02-02 4:00:00,West,Consumer,Furniture,15,409.53,6142.95,0.09
2022-02-02 5:00:00,South,Consumer,Electronics,12,27.29,327.48,0.19
2022-02-02 6:00:00,East,Small Business,Electronics,43,165.16,7101.88,0.28
2022-02-02 7:00:00,North,Consumer,Office Supplies,18,24,432,0.09
2022-02-02 8:00:00,North,Consumer,Office Supplies,37,29.68,1098.16,0.14
2022-02-02 9:00:00,South,Small Business,Office Supplies,44,48.96,2154.24,0.08
2022-02-02 10:00:00,South,Small Business,Office Supplies,24,145.4,3489.6,0.21
2022-02-02 11:00:00,North,Consumer,Electronics,37,159.06,5885.22,0.22
2022-02-02 12:00:00,East,Small Business,Furniture,29,206.22,5980.38,0.22
2022-02-02 13:00:00,East,Small Business,Furniture,10,208.42,2084.2,0.19
2022-02-02 14:00:00,West,Small Business,Furniture,14,387.99,5431.86,0.24
2022-02-02 15:00:00,South,Small Business,Office Supplies,16,79.29,1268.64,0.06
2022-02-02 16:00:00,East,Consumer,Office Supplies,37,87.29,3229.73,0.29
2022-02-02 17:00:00,West,Corporate,Furniture,11,317.03,3487.33,0.11
2022-02-02 18:00:00,East,Consumer,Electronics,26,290.15,7543.9,0.08
2022-02-02 19:00:00,South,Corporate,Furniture,40,85.46,3418.4,0.29
2022-02-02 20:00:00,West,Corporate,Electronics,19,427.61,8124.59,0.26
2022-02-02 21:00:00,West,Corporate,Office Supplies,18,171.24,3082.32,0.24
2022-02-02 22:00:00,West,Consumer,Furniture,30,189.81,5694.3,0.08
2022-02-02 23:00:00,East,Consumer,Furniture,32,216.03,6912.96,0.25
2022-02-03 0:00:00,South,Consumer,Office Supplies,23,168.12,3866.76,0.2
2022-02-03 1:00:00,West,Consumer,Electronics,12,283.15,3397.8,0.23
2022-02-03 2:00:00,North,Consumer,Furniture,13,200.44,2605.72,0.29
2022-02-03 3:00:00,South,Corporate,Furniture,21,137.12,2879.52,0.1
2022-02-03 4:00:00,North,Consumer,Electronics,21,453.19,9516.99,0.18
2022-02-03 5:00:00,North,Corporate,Furniture,29,161.09,4671.61,0.24
2022-02-03 6:00:00,West,Consumer,Furniture,29,352.26,10215.54,0.16
2022-02-03 7:00:00,West,Consumer,Office Supplies,27,180.14,4863.78,0.06
2022-02-03 8:00:00,East,Small Business,Electronics,29,223.26,6474.54,0.08
2022-02-03 9:00:00,East,Corporate,Furniture,15,125.61,1884.15,0.2
2022-02-03 10:00:00,East,Consumer,Furniture,47,378.64,17796.08,0.12
2022-02-03 11:00:00,South,Consumer,Office Supplies,12,371.23,4454.76,0.08
2022-02-03 12:00:00,East,Consumer,Furniture,41,20.9,856.9,0.13
2022-02-03 13:00:00,North,Small Business,Office Supplies,19,39.5,750.5,0.1
2022-02-03 14:00:00,East,Corporate,Furniture,12,461.96,5543.52,0.06
2022-02-03 15:00:00,West,Consumer,Office Supplies,23,445.53,10247.19,0.09
2022-02-03 16:00:00,East,Consumer,Electronics,5,257.98,1289.9,0.27
2022-02-03 17:00:00,South,Consumer,Electronics,26,251.75,6545.5,0.05
2022-02-03 18:00:00,South,Small Business,Furniture,10,408.09,4080.9,0.24
2022-02-03 19:00:00,North,Consumer,Furniture,22,77.84,1712.48,0.24
2022-02-03 20:00:00,South,Corporate,Office Supplies,39,330.31,12882.09,0.19
2022-02-03 21:00:00,East,Corporate,Office Supplies,23,243.23,5594.29,0.1
2022-02-03 22:00:00,West,Corporate,Electronics,11,374.23,4116.53,0.27
2022-02-03 23:00:00,South,Corporate,Furniture,28,24.75,693,0.17
2022-02-04 0:00:00,North,Consumer,Office Supplies,31,300.44,9313.64,0.09
2022-02-04 1:00:00,East,Small Business,Electronics,8,282.8,2262.4,0.16
2022-02-04 2:00:00,North,Small Business,Electronics,39,422.02,16458.78,0.1
2022-02-04 3:00:00,South,Small Business,Office Supplies,48,341.65,16399.2,0.14
2022-02-04 4:00:00,South,Consumer,Furniture,28,441.28,12355.84,0.17
2022-02-04 5:00:00,North,Small Business,Electronics,16,444.76,7116.16,0.14
2022-02-04 6:00:00,East,Corporate,Office Supplies,46,210,9660,0.21
2022-02-04 7:00:00,South,Consumer,Electronics,47,77.34,3634.98,0.28
2022-02-04 8:00:00,West,Small Business,Furniture,31,318.84,9884.04,0.14
2022-02-04 9:00:00,South,Corporate,Office Supplies,41,438.14,17963.74,0.14
2022-02-04 10:00:00,East,Corporate,Furniture,48,46.73,2243.04,0.23
2022-02-04 11:00:00,South,Consumer,Furniture,16,283.38,4534.08,0.18
2022-02-04 12:00:00,North,Consumer,Electronics,5,66.35,331.75,0.16
2022-02-04 13:00:00,South,Small Business,Furniture,35,23.23,813.05,0.25
2022-02-04 14:00:00,South,Small Business,Electronics,25,343.02,8575.5,0.27
2022-02-04 15:00:00,East,Small Business,Office Supplies,13,344.11,4473.43,0.2
2022-02-04 16:00:00,North,Consumer,Office Supplies,29,304.32,8825.28,0.1
2022-02-04 17:00:00,East,Small Business,Electronics,27,431.02,11637.54,0.17
2022-02-04 18:00:00,South,Small Business,Electronics,40,49.63,1985.2,0.18
2022-02-04 19:00:00,West,Corporate,Electronics,17,61.58,1046.86,0.16
2022-02-04 20:00:00,South,Corporate,Furniture,37,433.62,16043.94,0.12
2022-02-04 21:00:00,East,Corporate,Office Supplies,38,256.61,9751.18,0.17
2022-02-04 22:00:00,West,Small Business,Office Supplies,29,143.8,4170.2,0.16
2022-02-04 23:00:00,East,Consumer,Furniture,34,371.7,12637.8,0.1
2022-02-05 0:00:00,East,Corporate,Electronics,30,448.26,13447.8,0.28
2022-02-05 1:00:00,North,Consumer,Office Supplies,31,347.91,10785.21,0.27
2022-02-05 2:00:00,West,Small Business,Furniture,22,398.05,8757.1,0.24
2022-02-05 3:00:00,South,Small Business,Electronics,46,148.42,6827.32,0.15
2022-02-05 4:00:00,East,Corporate,Office Supplies,25,151.5,3787.5,0.14
2022-02-05 5:00:00,South,Consumer,Electronics,4,433.42,1733.68,0.23
2022-02-05 6:00:00,North,Corporate,Furniture,35,311.28,10894.8,0.2
2022-02-05 7:00:00,North,Small Business,Office Supplies,41,124.74,5114.34,0.2
2022-02-05 8:00:00,West,Consumer,Electronics,44,266.84,11740.96,0.08
2022-02-05 9:00:00,North,Corporate,Electronics,9,346.07,3114.63,0.2
2022-02-05 10:00:00,North,Small Business,Electronics,26,117.09,3044.34,0.28
2022-02-05 11:00:00,South,Corporate,Furniture,27,330.9,8934.3,0.07
2022-02-05 12:00:00,North,Consumer,Electronics,27,30.65,827.55,0.13
2022-02-05 13:00:00,North,Consumer,Office Supplies,18,158.81,2858.58,0.18
2022-02-05 14:00:00,East,Consumer,Office Supplies,30,340.25,10207.5,0.22
2022-02-05 15:00:00,North,Consumer,Electronics,45,83.18,3743.1,0.07
2022-02-05 16:00:00,East,Consumer,Furniture,46,118.88,5468.48,0.27
2022-02-05 17:00:00,North,Corporate,Office Supplies,31,440.76,13663.56,0.06
2022-02-05 18:00:00,North,Corporate,Office Supplies,42,340.42,14297.64,0.26
2022-02-05 19:00:00,West,Corporate,Office Supplies,3,254.47,763.41,0.06
2022-02-05 20:00:00,West,Corporate,Electronics,29,113.34,3286.86,0.09
2022-02-05 21:00:00,East,Small Business,Office Supplies,7,177.29,1241.03,0.25
2022-02-05 22:00:00,North,Small Business,Electronics,18,291.42,5245.56,0.27
2022-02-05 23:00:00,South,Corporate,Electronics,16,86.1,1377.6,0.3
2022-02-06 0:00:00,West,Small Business,Electronics,49,246.05,12056.45,0.08
